response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2021/03/03 23:32:36,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,Black,Female,18.0,,2,Audubon Park
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Taser,Red Dot,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Taser,Display,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Taser,Touch,White,Male,40.0,,1,North Loop
2021/03/05 03:44:24,Emotionally Disturb Person ,No,CIC     ,Unknown,Taser,Display,White,Male,40.0,,1,North Loop
2021/03/05 07:54:10,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,,,,,1,Downtown West
2021/03/05 07:54:10,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Knee,,,,,1,Downtown West
2021/03/05 07:54:10,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,Black,Male,,,1,Downtown West
2021/03/05 07:54:10,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,Black,Male,,,1,Downtown West
2021/03/05 20:39:10,Check the Welfare ,No,OBSTRU  ,Unknown,Bodily Force,Joint Lock,Black,Male,40.0,,4,Near - North
2021/03/05 20:39:10,Check the Welfare ,No,OBSTRU  ,Unknown,Bodily Force,Joint Lock,Black,Male,40.0,,4,Near - North
2021/03/05 20:39:10,Check the Welfare ,No,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,40.0,,4,Near - North
2021/03/05 20:39:10,Check the Welfare ,No,OBSTRU  ,Unknown,Taser,Firing Darts,Black,Male,40.0,,4,Near - North
2021/03/05 20:39:10,Check the Welfare ,No,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,40.0,,4,Near - North
2021/03/05 20:39:10,Check the Welfare ,No,OBSTRU  ,Unknown,Bodily Force,Punch,Black,Male,40.0,,4,Near - North
2021/03/05 23:15:53,Property Damage Accident ,No,DWI     ,Unknown,Bodily Force,Push Away,White,Male,47.0,,4,McKinley
2021/03/05 23:15:53,Property Damage Accident ,No,DWI     ,Unknown,Bodily Force,Body Weight Pin,White,Male,47.0,,4,McKinley
2021/03/05 23:35:10,Unwanted Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,24.0,,5,Lyndale
2021/03/05 23:35:10,Unwanted Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,White,Male,24.0,,5,Lyndale
2021/03/05 23:35:10,Unwanted Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,24.0,,5,Lyndale
2021/03/05 23:35:10,Unwanted Person ,Yes,CIC     ,Unknown,Bodily Force,Joint Lock,White,Male,24.0,,5,Lyndale
2021/03/05 23:35:10,Unwanted Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,White,Male,24.0,,5,Lyndale
2021/03/06 01:23:14,Slumper ,No,MISC    ,Unknown,Bodily Force,Body Weight Pin,Black,Male,19.0,,3,Diamond Lake
2021/03/06 02:22:28,Unwanted Person ,Yes,OBSTRU  ,Unknown,Bodily Force,Takedown,Black,Male,41.0,,1,Downtown West
2021/03/06 02:22:28,Unwanted Person ,Yes,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,41.0,,1,Downtown West
2021/03/06 02:22:28,Unwanted Person ,Yes,OBSTRU  ,Unknown,Bodily Force,Joint Lock,Black,Male,41.0,,1,Downtown West
2021/03/06 02:22:28,Unwanted Person ,Yes,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,41.0,,1,Downtown West
2021/03/06 02:22:28,Unwanted Person ,Yes,OBSTRU  ,Unknown,Bodily Force,Punch,Black,Male,41.0,,1,Downtown West
2021/03/06 02:22:28,Unwanted Person ,Yes,OBSTRU  ,Unknown,Bodily Force,Takedown,Black,Male,41.0,,1,Downtown West
2021/03/06 14:34:06,Down Outside-One w/Fire ,Yes,ASLT3   ,Unknown,Bodily Force,Body Weight Pin,,,,,3,Ventura Village
2021/03/06 22:44:02,Shooting ,No,ASLT2   ,Unknown,Bodily Force,Push Away,Black,Male,,,5,Lowry Hill East
2021/03/06 22:44:02,Shooting ,No,ASLT2   ,Unknown,Bodily Force,Push Away,,,,,5,Lowry Hill East
2021/03/06 22:44:02,Shooting ,No,ASLT2   ,Unknown,Bodily Force,Takedown,Black,Male,28.0,,5,Lowry Hill East
2021/03/07 00:31:32,Sound of Shots Fired ,Yes,CIC     ,Unknown,Taser,Display,White,Male,38.0,,3,Central
2021/03/07 23:17:12,Poss Personal Injury Acc ,Yes,RXFRD   ,Unknown,Bodily Force,Push Away,Black,Male,33.0,,4,Victory
2021/03/07 23:17:12,Poss Personal Injury Acc ,Yes,RXFRD   ,Unknown,Bodily Force,Joint Lock,Black,Male,33.0,,4,Victory
2021/03/07 23:17:12,Poss Personal Injury Acc ,Yes,RXFRD   ,Unknown,Bodily Force,Joint Lock,Black,Male,33.0,,4,Victory
2021/03/07 23:41:36,DWI Court-Home Visit ,No,DAMMV   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,27.0,,5,Steven's Square - Loring Heights
2021/03/07 23:41:36,DWI Court-Home Visit ,No,DAMMV   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,27.0,,5,Steven's Square - Loring Heights
2021/03/07 23:41:36,DWI Court-Home Visit ,No,DAMMV   ,Unknown,Bodily Force,Takedown,Black,Male,27.0,,5,Steven's Square - Loring Heights
2021/03/08 10:51:12,Emotionally Disturb Person ,Yes,FORCE   ,Unknown,Taser,Display,White,Male,43.0,,5,Windom
2021/03/08 18:10:42,Theft ,Yes,FORCE   ,Unknown,Taser,Red Dot,,Male,31.0,,5,Lowry Hill East
2021/03/08 21:33:29,Miscellaneous ,No,MISC    ,Unknown,Bodily Force,Body Weight Pin,Black,Male,22.0,,2,Holland
2021/03/08 21:33:29,Miscellaneous ,No,MISC    ,Unknown,Bodily Force,Takedown,Black,Male,22.0,,2,Holland
2021/03/08 22:19:10,Severe Bleeding ,Yes,FORCE   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,65.0,,3,Elliot Park
2021/03/08 22:19:10,Severe Bleeding ,Yes,FORCE   ,Unknown,Bodily Force,Body Weight Pin,,,,,3,Elliot Park
2021/03/08 22:19:10,Severe Bleeding ,Yes,FORCE   ,Unknown,Bodily Force,Takedown,Black,Male,65.0,,3,Elliot Park
2021/03/08 22:19:10,Severe Bleeding ,Yes,FORCE   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,65.0,,3,Elliot Park
2021/03/08 22:19:10,Severe Bleeding ,Yes,FORCE   ,Unknown,Bodily Force,Knee,Black,Male,65.0,,3,Elliot Park
2021/03/09 19:14:43,Motor Vehicle Chase ,No,FLEE    ,Unknown,Police K9 Bite,Off Lead,Black,Male,16.0,,3,Powderhorn Park
2021/03/09 23:00:56,Domestic Abuse-In Progress ,Yes,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,White,Male,38.0,,3,Powderhorn Park
2021/03/10 14:32:28,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,Black,Male,8.0,,2,Como
2021/03/10 14:32:28,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,Black,Male,8.0,,2,Como
2021/03/10 20:12:02,Check the Welfare ,No,CIC     ,Unknown,Taser,Display,White,Female,32.0,,5,Lowry Hill East
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,22.0,,2,Como
2021/03/11 00:53:07,Suspicious Person ,Yes,ASLT4   ,Unknown,Bodily Force,Takedown,White,Male,22.0,,2,Como
2021/03/11 09:25:12,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,,,,,5,West Calhoun
2021/03/11 09:25:12,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Native American,Female,34.0,,5,West Calhoun
2021/03/11 22:22:19,Suspicious Person ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,Black,Male,43.0,,5,Whittier
2021/03/11 22:22:19,Suspicious Person ,No,WT      ,Unknown,Bodily Force,Takedown,Black,Male,43.0,,5,Whittier
2021/03/11 22:22:19,Suspicious Person ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,Black,Male,43.0,,5,Whittier
2021/03/12 17:34:50,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,2,Marcy Holmes
2021/03/12 17:34:50,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,2,Marcy Holmes
2021/03/12 17:34:50,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,2,Marcy Holmes
2021/03/12 19:05:56,Property Damage Accident ,No,OBSTRU  ,Unknown,Bodily Force,Takedown,White,Male,36.0,,5,Lyndale
2021/03/12 19:05:56,Property Damage Accident ,No,OBSTRU  ,Unknown,Bodily Force,Joint Lock,,,,,5,Lyndale
2021/03/12 19:05:56,Property Damage Accident ,No,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,,,,,5,Lyndale
2021/03/12 19:05:56,Property Damage Accident ,No,OBSTRU  ,Unknown,Bodily Force,Takedown,,,,,5,Lyndale
2021/03/12 19:05:56,Property Damage Accident ,No,OBSTRU  ,Unknown,Bodily Force,Joint Lock,White,Male,36.0,,5,Lyndale
2021/03/12 19:19:00,Emotionally Disturb Person ,No,ASLT5   ,Unknown,Bodily Force,Takedown,Black,Male,36.0,,4,Jordan
2021/03/12 21:55:33,Sound of Shots Fired ,No,ASLT2   ,Unknown,Bodily Force,Push Away,White,Female,,,3,Howe
2021/03/12 21:55:33,Sound of Shots Fired ,No,ASLT2   ,Unknown,Bodily Force,Push Away,White,Female,,,3,Howe
2021/03/12 21:55:33,Sound of Shots Fired ,No,ASLT2   ,Unknown,Bodily Force,Push Away,White,Female,,,3,Howe
2021/03/12 21:55:33,Sound of Shots Fired ,No,ASLT2   ,Unknown,Bodily Force,Push Away,,Female,,,3,Howe
2021/03/12 21:55:33,Sound of Shots Fired ,No,ASLT2   ,Unknown,Bodily Force,Push Away,White,Female,,,3,Howe
2021/03/13 17:29:33,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Taser,Red Dot,,,,,3,Ventura Village
2021/03/13 17:29:33,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Taser,Display,,,,,3,Ventura Village
2021/03/13 18:21:05,Traffic Law Enforcement ,No,PSSFIR  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,54.0,,3,Powderhorn Park
2021/03/13 18:21:05,Traffic Law Enforcement ,No,PSSFIR  ,Unknown,Bodily Force,Takedown,Black,Male,54.0,,3,Powderhorn Park
2021/03/14 00:11:26,Unknown Wireless/Cell Phone,Yes,ASLT2   ,Unknown,Bodily Force,Takedown,Black,Male,31.0,,1,Elliot Park
2021/03/14 00:11:26,Unknown Wireless/Cell Phone,Yes,ASLT2   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,31.0,,1,Elliot Park
2021/03/14 00:11:26,Unknown Wireless/Cell Phone,Yes,ASLT2   ,Unknown,Bodily Force,Knee,Black,Male,31.0,,1,Elliot Park
2021/03/14 09:17:12,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Improvised Weapon,Other Improvised Weapon,White,Male,35.0,,5,Steven's Square - Loring Heights
2021/03/14 10:53:40,Damage Property-Rpt Only ,Yes,BURGB   ,Unknown,Maximal Restraint Technique,Side Recovery Position,White,Male,36.0,Commission of a Crime                                                          ,2,Prospect Park - East River Road
2021/03/14 10:53:40,Damage Property-Rpt Only ,Yes,BURGB   ,Unknown,Bodily Force,Takedown,White,Male,36.0,Commission of a Crime                                                          ,2,Prospect Park - East River Road
2021/03/14 18:41:42,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Taser,Display,White,Female,48.0,,5,Steven's Square - Loring Heights
2021/03/14 21:23:37,Person with a Gun ,Yes,ASLT4   ,Unknown,Maximal Restraint Technique,Side Recovery Position,White,Male,28.0,,2,Prospect Park - East River Road
2021/03/14 21:23:37,Person with a Gun ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,28.0,,2,Prospect Park - East River Road
2021/03/14 21:23:37,Person with a Gun ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,28.0,,2,Prospect Park - East River Road
2021/03/14 21:23:37,Person with a Gun ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Male,28.0,,2,Prospect Park - East River Road
2021/03/14 21:23:37,Person with a Gun ,Yes,ASLT4   ,Unknown,Maximal Restraint Technique,Side Recovery Position,White,Male,28.0,,2,Prospect Park - East River Road
2021/03/14 21:23:37,Person with a Gun ,Yes,ASLT4   ,Unknown,Maximal Restraint Technique,Side Recovery Position,White,Male,28.0,,2,Prospect Park - East River Road
2021/03/14 23:33:23,Unknown Wireless/Cell Phone,Yes,ASLT5   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,31.0,,1,Cedar Riverside
2021/03/14 23:51:20,Suspicious Vehicle ,Yes,DWI     ,Unknown,Improvised Weapon,Flashlight,Black,Female,23.0,,2,St. Anthony West
2021/03/14 23:51:20,Suspicious Vehicle ,Yes,DWI     ,Unknown,Bodily Force,Slap,Black,Female,23.0,,2,St. Anthony West
2021/03/15 00:25:34,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Joint Lock,Black,Male,19.0,,4,Near - North
2021/03/15 00:25:34,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Joint Lock,Black,Male,19.0,,4,Near - North
2021/03/15 00:25:34,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,19.0,,4,Near - North
2021/03/15 13:30:38,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Taser,Display,Black,Male,18.0,,4,Willard - Hay
2021/03/15 13:30:38,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Joint Lock,Black,Male,18.0,,4,Willard - Hay
2021/03/15 17:28:59,Person with a Weapon ,Yes,CIC     ,Unknown,Taser,Display,Black,Male,36.0,,1,Downtown West
2021/03/15 17:28:59,Person with a Weapon ,Yes,CIC     ,Unknown,Taser,Red Dot,Black,Male,36.0,,1,Downtown West
2021/03/15 23:02:24,Check the Welfare ,No,CIC     ,Unknown,Bodily Force,Takedown,White,Male,24.0,,1,Cedar Riverside
2021/03/16 03:07:03,Person with a Weapon ,Yes,CIC     ,Unknown,Less Lethal,Bean Bag Round,Black,Male,36.0,,1,Downtown West
2021/03/16 03:07:03,Person with a Weapon ,Yes,CIC     ,Unknown,Taser,Display,Black,Male,36.0,,1,Downtown West
2021/03/16 03:25:42,Fight ,Yes,ASLT5   ,Unknown,Taser,Display,Black,Male,49.0,,1,North Loop
2021/03/16 03:25:42,Fight ,Yes,ASLT5   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,49.0,,1,North Loop
2021/03/16 03:25:42,Fight ,Yes,ASLT5   ,Unknown,Taser,Red Dot,Black,Male,49.0,,1,North Loop
2021/03/16 03:25:42,Fight ,Yes,ASLT5   ,Unknown,Bodily Force,Takedown,Black,Male,49.0,,1,North Loop
2021/03/16 03:25:42,Fight ,Yes,ASLT5   ,Unknown,Taser,Touch,Black,Male,49.0,,1,North Loop
2021/03/16 03:25:42,Fight ,Yes,ASLT5   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,49.0,,1,North Loop
2021/03/16 03:25:42,Fight ,Yes,ASLT5   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,49.0,,1,North Loop
2021/03/16 16:41:59,Unknown Wireless/Cell Phone,Yes,ASLT5   ,Unknown,Bodily Force,Body Weight Pin,White,Male,29.0,,3,Longfellow
2021/03/16 18:16:24,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Push Away,White,Male,33.0,,2,Beltrami
2021/03/16 18:16:24,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,White,Male,33.0,,2,Beltrami
2021/03/16 23:01:42,Overdose w/All ,Yes,OD      ,Unknown,Bodily Force,Joint Lock,Black,Male,19.0,,5,Steven's Square - Loring Heights
2021/03/16 23:01:42,Overdose w/All ,Yes,OD      ,Unknown,Bodily Force,Body Weight Pin,Black,Male,19.0,,5,Steven's Square - Loring Heights
2021/03/16 23:01:42,Overdose w/All ,Yes,OD      ,Unknown,Bodily Force,Body Weight Pin,Black,Male,19.0,,5,Steven's Square - Loring Heights
2021/03/17 08:20:53,Suspicious Vehicle ,No,R&C     ,Unknown,Bodily Force,Joint Lock,Native American,Male,30.0,,4,Cleveland
2021/03/17 19:02:52,Domestic Abuse Report Only ,Yes,DOMEN   ,Unknown,Bodily Force,Takedown,,Male,22.0,,3,Bryant
2021/03/17 19:02:52,Domestic Abuse Report Only ,Yes,DOMEN   ,Unknown,Bodily Force,Slap,,Male,22.0,,3,Bryant
2021/03/17 19:02:52,Domestic Abuse Report Only ,Yes,DOMEN   ,Unknown,Bodily Force,Body Weight Pin,,Male,22.0,,3,Bryant
2021/03/17 19:02:52,Domestic Abuse Report Only ,Yes,DOMEN   ,Unknown,Bodily Force,Push Away,,Male,22.0,,3,Bryant
2021/03/17 19:02:52,Domestic Abuse Report Only ,Yes,DOMEN   ,Unknown,Bodily Force,Joint Lock,,Male,22.0,,3,Bryant
2021/03/17 19:02:52,Domestic Abuse Report Only ,Yes,DOMEN   ,Unknown,Bodily Force,Body Weight Pin,,Male,22.0,,3,Bryant
2021/03/17 19:36:17,Slumper ,Yes,FINFO   ,Unknown,Bodily Force,Joint Lock,Native American,Male,20.0,,2,St. Anthony East
2021/03/17 19:36:17,Slumper ,Yes,FINFO   ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,20.0,,2,St. Anthony East
2021/03/17 19:36:17,Slumper ,Yes,FINFO   ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,20.0,,2,St. Anthony East
2021/03/17 19:44:56,Unknown Trouble ,Yes,TRSPAS  ,Unknown,Taser,Display,,,,,3,Powderhorn Park
2021/03/17 19:44:56,Unknown Trouble ,Yes,TRSPAS  ,Unknown,Taser,Display,,,,,3,Powderhorn Park
2021/03/17 22:41:07,Assault in Progress ,Yes,HLTWEL  ,Unknown,Bodily Force,Joint Lock,Black,Female,26.0,,5,Whittier
2021/03/17 22:41:07,Assault in Progress ,Yes,HLTWEL  ,Unknown,Bodily Force,Joint Lock,Black,Female,26.0,,5,Whittier
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Joint Lock,,Male,27.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Takedown,,Male,20.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,,Male,27.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Joint Lock,Black,Male,23.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Takedown,,Male,27.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Knee,White,Female,32.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,White,Female,24.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Chemical Irritant,Personal Mace,White,Female,24.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,,Male,27.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Bodily Force,Takedown,White,Female,24.0,,4,Harrison
2021/03/18 06:42:53,Receive Information ,No,ASLT4   ,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,,,4,Harrison
2021/03/18 13:05:34,Traffic Law Enforcement ,No,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,Black,Female,19.0,,4,McKinley
2021/03/18 13:05:34,Traffic Law Enforcement ,No,OBSTRU  ,Unknown,Bodily Force,Joint Lock,Black,Female,19.0,,4,McKinley
2021/03/18 13:05:34,Traffic Law Enforcement ,No,OBSTRU  ,Unknown,Bodily Force,Joint Lock,Black,Female,19.0,,4,McKinley
2021/03/18 16:19:43,Suspicious Person ,No,NARC    ,Unknown,Taser,Display,Black,Male,19.0,,1,Downtown West
2021/03/18 21:55:32,Person with a Weapon ,Yes,DASLT2  ,Unknown,Less Lethal,Bean Bag Round,Black,Male,33.0,,3,Wenonah
2021/03/18 23:44:26,Domestic Abuse-In Progress ,Yes,DASLT3  ,Unknown,Taser,Firing Darts,Black,Male,32.0,,3,Central
2021/03/18 23:44:26,Domestic Abuse-In Progress ,Yes,DASLT3  ,Unknown,Taser,Red Dot,Black,Male,32.0,,3,Central
2021/03/18 23:44:26,Domestic Abuse-In Progress ,Yes,DASLT3  ,Unknown,Taser,Display,,,,,3,Central
2021/03/18 23:44:26,Domestic Abuse-In Progress ,Yes,DASLT3  ,Unknown,Taser,Red Dot,,,,,3,Central
2021/03/18 23:44:26,Domestic Abuse-In Progress ,Yes,DASLT3  ,Unknown,Taser,Firing Darts,,,,,3,Central
2021/03/18 23:44:26,Domestic Abuse-In Progress ,Yes,DASLT3  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,32.0,,3,Central
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Punch,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Taser,Display,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Takedown,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Taser,Firing Darts,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Taser,Red Dot,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Taser,Red Dot,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:27:46,Officer Needs Help ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,2,Prospect Park - East River Road
2021/03/19 02:56:50,Emotionally Disturb Person ,Yes,DASTR   ,Unknown,Bodily Force,Joint Lock,White,Male,23.0,,5,CARAG
2021/03/19 17:41:33,Person with a Gun ,Yes,WEAP    ,Unknown,Bodily Force,Body Weight Pin,Native American,Female,17.0,,4,Hawthorne
2021/03/19 17:41:33,Person with a Gun ,Yes,WEAP    ,Unknown,Bodily Force,Body Weight Pin,Native American,Female,17.0,,4,Hawthorne
2021/03/19 17:41:33,Person with a Gun ,Yes,WEAP    ,Unknown,Bodily Force,Takedown,Native American,Female,17.0,,4,Hawthorne
2021/03/19 19:36:21,Person with a Weapon ,No,FORCE   ,Unknown,Bodily Force,Body Weight Pin,,Male,33.0,,3,Seward
2021/03/19 19:36:21,Person with a Weapon ,No,FORCE   ,Unknown,Bodily Force,Joint Lock,,Male,33.0,,3,Seward
2021/03/19 20:08:26,Assault in Progress ,No,ASLT3   ,Unknown,Taser,Display,Black,Male,26.0,,1,Elliot Park
2021/03/19 20:08:26,Assault in Progress ,No,ASLT3   ,Unknown,Taser,Display,Black,Male,26.0,,1,Elliot Park
